Frequenz (Hz)	Pegel (dB)
6480,821228	-122,453690
6481,494141	-122,052948
6482,167053	-122,096901
6482,839966	-121,884201
6483,512878	-122,559036
6484,185791	-124,397621
6484,858704	-126,476105
6485,531616	-125,166214
6486,204529	-123,235550
6486,877441	-122,299812
6487,550354	-122,370018
6488,223267	-122,036743
6488,896179	-121,736816
6489,569092	-123,291702
6490,242004	-125,083000
6490,914917	-125,089867
6491,587830	-125,190308
6492,260742	-124,800613
6492,933655	-123,967987
6493,606567	-122,947655
6494,279480	-123,219376
6494,952393	-124,047577
6495,625305	-123,518341
6496,298218	-123,036217
6496,971130	-124,501297
6497,644043	-124,222580
6498,316956	-124,130737
6498,989868	-124,651039
6499,662781	-123,389168
6500,335693	-122,667892
6501,008606	-123,249802
6501,681519	-123,753967
6502,354431	-124,617607
6503,027344	-126,798531
6503,700256	-127,096535
6504,373169	-126,744156
6505,046082	-125,742958
6505,718994	-123,678268
6506,391907	-122,033150
6507,064819	-121,795036
6507,737732	-122,876686
6508,410645	-123,307076
6509,083557	-124,329514
6509,756470	-124,803978
6510,429382	-125,327560
6511,102295	-125,413506
6511,775208	-123,547264
6512,448120	-122,358650
6513,121033	-121,490791
6513,793945	-122,004219
6514,466858	-123,740295
6515,139771	-125,113625
6515,812683	-126,318703
6516,485596	-126,158638
6517,158508	-125,699577
6517,831421	-123,802361
6518,504333	-122,189255
6519,177246	-120,872688
6519,850159	-120,328651
6520,523071	-121,357254
6521,195984	-122,873360
6521,868896	-126,310066
6522,541809	-125,890877
6523,214722	-122,570618
6523,887634	-122,111839
6524,560547	-121,130768
6525,233459	-120,315216
6525,906372	-120,983810
6526,579285	-121,615265
6527,252197	-122,517838
6527,925110	-123,800415
6528,598022	-123,511032
6529,270935	-123,366173
6529,943848	-121,887726
6530,616760	-120,032379
6531,289673	-119,580368
6531,962585	-119,817795
6532,635498	-120,668236
6533,308411	-122,464249
6533,981323	-123,321510
6534,654236	-122,983917
6535,327148	-121,835068
6536,000061	-121,326035
6536,672974	-120,791397
6537,345886	-119,601570
6538,018799	-120,144897
6538,691711	-121,571617
6539,364624	-121,719185
6540,037537	-122,101410
6540,710449	-123,991241
6541,383362	-125,267548
6542,056274	-125,556801
6542,729187	-124,571480
6543,402100	-123,875381
6544,075012	-123,384331
6544,747925	-122,540985
6545,420837	-121,663979
6546,093750	-121,983383
6546,766663	-125,545784
6547,439575	-127,706696
6548,112488	-127,318069
6548,785400	-126,819260
6549,458313	-125,565086
6550,131226	-123,418030
6550,804138	-123,172394
6551,477051	-123,775345
6552,149963	-125,975677
6552,822876	-127,449944
6553,495789	-126,146332
6554,168701	-125,179680
6554,841614	-123,678955
6555,514526	-123,651802
6556,187439	-123,653740
6556,860352	-121,921822
6557,533264	-122,168625
6558,206177	-123,390175
6558,879089	-124,297501
6559,552002	-123,930099
6560,224915	-123,111633
6560,897827	-123,499763
6561,570740	-123,307640
6562,243652	-122,458374
6562,916565	-122,633881
6563,589478	-122,774574
6564,262390	-123,272079
6564,935303	-124,864403
6565,608215	-124,430809
6566,281128	-124,213051
6566,954041	-126,507126
6567,626953	-126,115395
6568,299866	-123,684120
6568,972778	-122,427139
6569,645691	-122,733887
6570,318604	-124,668961
6570,991516	-127,246895
6571,664429	-128,466644
6572,337341	-127,099106
6573,010254	-125,831146
6573,683167	-125,113495
6574,356079	-123,584877
6575,028992	-123,306480
6575,701904	-123,893677
6576,374817	-124,356468
6577,047729	-125,933784
6577,720642	-125,809494
6578,393555	-127,000450
6579,066467	-126,797325
6579,739380	-125,616768
6580,412292	-124,688904
6581,085205	-126,265930
6581,758118	-125,613213
6582,431030	-124,594551
6583,103943	-125,674408
6583,776855	-128,322327
6584,449768	-128,520401
6585,122681	-127,631233
6585,795593	-127,313202
6586,468506	-127,882942
6587,141418	-127,274910
6587,814331	-124,910492
6588,487244	-124,743103
6589,160156	-127,910851
6589,833069	-128,680664
6590,505981	-126,927895
6591,178894	-126,558395
6591,851807	-128,089447
6592,524719	-128,441025
6593,197632	-128,576736
6593,870544	-128,158157
6594,543457	-127,177605
6595,216370	-126,661369
6595,889282	-128,733902
6596,562195	-129,335938
6597,235107	-129,933273
6597,908020	-129,984802
6598,580933	-129,450378
6599,253845	-128,644852
6599,926758	-127,384613
6600,599670	-126,396950
6601,272583	-125,872734
6601,945496	-126,990112
6602,618408	-128,441467
6603,291321	-132,132797
6603,964233	-132,540207
6604,637146	-131,855743
6605,310059	-129,504669
6605,982971	-129,838852
6606,655884	-129,323990
6607,328796	-128,697708
6608,001709	-129,442596
6608,674622	-128,730255
6609,347534	-129,221130
6610,020447	-128,198624
6610,693359	-128,120209
6611,366272	-128,489655
6612,039185	-126,513435
6612,712097	-124,859177
6613,385010	-125,469269
6614,057922	-127,129959
6614,730835	-128,080811
6615,403748	-128,117325
6616,076660	-127,260658
6616,749573	-127,021423
6617,422485	-126,263153
6618,095398	-128,442322
6618,768311	-128,474579
6619,441223	-128,258133
6620,114136	-128,574600
6620,787048	-129,472931
6621,459961	-132,151611
6622,132874	-131,573456
6622,805786	-131,398422
6623,478699	-128,607330
6624,151611	-127,239037
6624,824524	-126,581062
6625,497437	-126,999763
6626,170349	-127,797279
6626,843262	-128,393311
6627,516174	-128,757706
6628,189087	-131,344116
6628,862000	-131,308624
6629,534912	-130,089615
6630,207825	-128,996475
6630,880737	-122,685501
6631,553650	-117,522820
6632,226563	-116,041626
6632,899475	-119,370430
6633,572388	-124,127655
6634,245300	-126,591492
6634,918213	-128,010910
6635,591125	-127,927597
6636,264038	-128,403687
6636,936951	-129,126831
6637,609863	-130,137955
6638,282776	-130,472107
6638,955688	-130,764313
6639,628601	-132,535965
6640,301514	-128,993622
6640,974426	-132,896423
6641,647339	-133,130096
6642,320251	-134,332825
6642,993164	-132,897369
6643,666077	-131,340424
6644,338989	-131,876038
6645,011902	-129,573517
6645,684814	-127,906067
6646,357727	-130,042572
6647,030640	-133,938248
6647,703552	-136,746750
6648,376465	-131,767685
6649,049377	-130,864594
6649,722290	-129,839584
6650,395203	-130,141174
6651,068115	-132,306091
6651,741028	-130,045364
6652,413940	-129,290375
6653,086853	-129,901413
6653,759766	-129,799652
6654,432678	-131,968948
6655,105591	-131,095810
6655,778503	-132,782608
6656,451416	-131,310730
6657,124329	-130,807449
6657,797241	-132,951767
6658,470154	-132,134811
6659,143066	-129,356705
6659,815979	-132,762558
6660,488892	-131,711182
6661,161804	-129,267395
6661,834717	-129,049789
6662,507629	-131,610107
6663,180542	-132,374084
6663,853455	-129,677597
6664,526367	-130,512741
6665,199280	-129,924561
6665,872192	-130,876999
6666,545105	-130,238892
6667,218018	-130,094009
6667,890930	-130,300842
6668,563843	-128,782623
6669,236755	-128,720856
6669,909668	-127,837234
6670,582581	-128,641510
6671,255493	-129,270966
6671,928406	-128,513031
6672,601318	-131,081970
6673,274231	-127,558029
6673,947144	-127,139145
6674,620056	-128,237686
6675,292969	-127,798508
6675,965881	-131,694077
6676,638794	-131,012924
6677,311707	-128,117630
6677,984619	-132,575333
6678,657532	-130,658737
6679,330444	-127,799004
6680,003357	-128,692810
6680,676270	-128,171112
6681,349182	-131,256226
6682,022095	-132,881622
6682,695007	-130,907318
6683,367920	-131,876404
6684,040833	-133,000900
6684,713745	-131,388550
6685,386658	-132,262497
6686,059570	-132,827698
6686,732483	-133,068283
6687,405396	-133,749756
6688,078308	-132,499878
6688,751221	-130,457245
6689,424133	-134,340546
6690,097046	-136,068268
6690,769958	-131,610397
6691,442871	-129,934753
6692,115784	-130,339767
6692,788696	-131,017227
6693,461609	-131,685791
6694,134521	-132,803009
6694,807434	-132,237900
6695,480347	-132,610687
6696,153259	-133,134872
6696,826172	-134,138702
6697,499084	-130,251083
6698,171997	-130,855209
6698,844910	-132,354568
6699,517822	-132,919174
6700,190735	-133,058975
6700,863647	-133,132797
6701,536560	-133,885681
6702,209473	-130,922150
6702,882385	-130,354706
6703,555298	-131,143829
6704,228210	-131,679077
6704,901123	-131,420883
6705,574036	-132,315704
6706,246948	-131,575790
6706,919861	-130,970764
6707,592773	-132,173828
6708,265686	-132,038513
6708,938599	-133,570236
6709,611511	-133,343353
6710,284424	-134,020691
6710,957336	-131,224960
6711,630249	-131,224701
6712,303162	-132,112396
6712,976074	-131,451340
6713,648987	-130,780777
6714,321899	-132,980377
6714,994812	-131,153854
6715,667725	-133,925049
6716,340637	-133,164322
6717,013550	-131,575348
6717,686462	-129,161484
6718,359375	-129,660812
6719,032288	-131,080338
6719,705200	-129,809464
6720,378113	-129,116043
6721,051025	-132,720825
6721,723938	-131,165863
6722,396851	-130,895401
6723,069763	-133,379272
6723,742676	-134,668533
6724,415588	-136,147003
6725,088501	-133,206604
6725,761414	-131,302734
6726,434326	-131,577850
6727,107239	-131,642960
6727,780151	-130,301041
6728,453064	-130,826218
6729,125977	-131,948074
6729,798889	-133,747559
6730,471802	-129,990082
6731,144714	-130,818298
6731,817627	-129,699585
6732,490540	-131,543381
6733,163452	-130,594315
6733,836365	-130,524124
6734,509277	-132,965805
6735,182190	-131,519241
6735,855103	-130,755020
6736,528015	-133,447754
6737,200928	-137,824295
6737,873840	-134,719589
6738,546753	-131,265091
6739,219666	-131,130951
6739,892578	-129,098541
6740,565491	-133,594589
6741,238403	-132,747238
6741,911316	-130,609573
6742,584229	-131,993591
6743,257141	-132,043915
6743,930054	-129,883484
6744,602966	-130,673615
6745,275879	-131,350281
6745,948792	-134,250870
6746,621704	-131,487335
6747,294617	-130,603149
6747,967529	-133,697968
6748,640442	-131,911331
6749,313354	-132,906708
6749,986267	-132,417175
6750,659180	-133,436646
6751,332092	-133,578033
6752,005005	-132,782959
6752,677917	-133,347519
6753,350830	-132,622665
6754,023743	-131,287888
6754,696655	-131,880402
6755,369568	-131,989136
6756,042480	-133,394241
6756,715393	-131,615448
6757,388306	-131,062271
6758,061218	-132,423615
6758,734131	-132,939804
6759,407043	-131,728058
6760,079956	-131,760895
6760,752869	-130,135284
6761,425781	-130,441605
6762,098694	-132,292343
6762,771606	-132,435471
6763,444519	-133,012436
6764,117432	-131,051910
6764,790344	-131,062805
6765,463257	-131,470276
6766,136169	-133,829086
6766,809082	-133,462051
6767,481995	-132,345001
6768,154907	-132,590042
6768,827820	-132,728943
6769,500732	-134,450775
6770,173645	-134,387589
6770,846558	-132,957993
6771,519470	-133,508041
6772,192383	-136,070557
6772,865295	-133,710571
6773,538208	-129,853226
6774,211121	-130,372070
6774,884033	-133,035080
6775,556946	-131,770859
6776,229858	-133,420120
6776,902771	-130,066513
6777,575684	-130,579544
6778,248596	-131,305847
6778,921509	-133,356506
6779,594421	-132,891235
6780,267334	-132,774963
6780,940247	-131,626450
6781,613159	-133,030807
6782,286072	-130,625946
6782,958984	-129,810547
6783,631897	-128,473999
6784,304810	-130,703644
6784,977722	-133,765778
6785,650635	-137,773605
6786,323547	-131,152817
6786,996460	-132,881546
6787,669373	-131,299988
6788,342285	-130,244827
6789,015198	-131,073410
6789,688110	-131,778168
6790,361023	-133,407288
6791,033936	-131,376404
6791,706848	-132,106033
6792,379761	-134,901871
6793,052673	-133,876663
6793,725586	-131,058365
6794,398499	-131,075638
6795,071411	-134,447174
6795,744324	-131,703995
6796,417236	-131,803223
6797,090149	-131,776276
6797,763062	-134,301300
6798,435974	-132,654480
6799,108887	-130,384277
6799,781799	-132,106064
6800,454712	-131,096481
6801,127625	-131,048096
6801,800537	-133,475311
6802,473450	-130,006500
6803,146362	-128,771683
6803,819275	-131,887741
6804,492188	-132,904541
6805,165100	-131,096420
6805,838013	-132,784439
6806,510925	-131,514297
6807,183838	-131,801270
6807,856750	-133,007568
6808,529663	-134,094940
6809,202576	-132,470627
6809,875488	-132,066315
6810,548401	-131,778229
6811,221313	-131,071106
6811,894226	-132,102493
6812,567139	-133,879089
6813,240051	-132,051849
6813,912964	-135,315887
6814,585876	-132,639542
6815,258789	-131,619904
6815,931702	-132,253586
6816,604614	-131,242767
6817,277527	-132,166321
6817,950439	-132,264221
6818,623352	-134,369919
6819,296265	-132,994904
6819,969177	-132,652374
6820,642090	-132,674149
6821,315002	-133,159409
6821,987915	-136,313980
6822,660828	-135,280807
6823,333740	-131,584030
6824,006653	-131,893463
6824,679565	-134,214691
6825,352478	-133,719955
6826,025391	-133,736603
6826,698303	-130,299438
6827,371216	-132,618683
6828,044128	-131,979492
6828,717041	-134,290176
6829,389954	-132,978958
6830,062866	-130,519928
6830,735779	-132,421066
6831,408691	-131,573395
6832,081604	-131,285355
6832,754517	-133,087769
6833,427429	-133,806885
6834,100342	-134,095062
6834,773254	-134,202011
6835,446167	-130,721024
6836,119080	-131,070175
6836,791992	-134,682892
6837,464905	-133,803253
6838,137817	-132,581390
6838,810730	-129,515289
6839,483643	-128,517761
6840,156555	-134,066803
6840,829468	-132,335312
6841,502380	-131,521240
6842,175293	-132,343674
6842,848206	-133,943924
6843,521118	-131,118698
6844,194031	-131,060257
6844,866943	-131,250259
6845,539856	-133,830414
6846,212769	-134,563400
6846,885681	-133,065842
6847,558594	-136,230774
6848,231506	-132,350693
6848,904419	-135,156143
6849,577332	-133,117691
6850,250244	-132,191376
6850,923157	-132,985580
6851,596069	-130,326187
6852,268982	-132,874329
6852,941895	-133,814453
6853,614807	-131,861252
6854,287720	-131,554810
6854,960632	-131,256638
6855,633545	-131,779785
6856,306458	-132,864059
6856,979370	-135,387482
6857,652283	-132,322510
6858,325195	-130,898529
6858,998108	-132,498901
6859,671021	-131,445328
6860,343933	-133,107071
6861,016846	-131,091110
6861,689758	-130,873413
6862,362671	-133,412460
6863,035583	-132,324738
6863,708496	-132,486725
6864,381409	-134,204620
6865,054321	-132,297470
6865,727234	-131,423859
6866,400146	-132,358307
6867,073059	-131,750778
6867,745972	-130,634918
6868,418884	-133,357086
6869,091797	-135,260040
6869,764709	-131,088867
6870,437622	-132,228760
6871,110535	-131,773605
6871,783447	-131,413757
6872,456360	-134,080887
6873,129272	-132,851318
6873,802185	-132,234024
6874,475098	-131,575836
6875,148010	-131,267822
6875,820923	-133,266495
6876,493835	-131,570297
6877,166748	-131,423676
6877,839661	-133,715515
6878,512573	-132,376877
6879,185486	-133,385178
6879,858398	-132,319336
6880,531311	-132,534866
6881,204224	-133,157181
6881,877136	-134,842804
6882,550049	-132,330505
6883,222961	-132,515915
6883,895874	-131,475128
6884,568787	-131,718964
6885,241699	-131,403046
6885,914612	-132,139969
6886,587524	-129,487106
6887,260437	-136,752228
6887,933350	-135,329315
6888,606262	-132,157791
6889,279175	-132,015732
6889,952087	-131,332993
6890,625000	-127,521309
6891,297913	-131,224503
6891,970825	-132,257507
6892,643738	-131,400833
6893,316650	-131,099838
6893,989563	-132,308182
6894,662476	-134,133835
6895,335388	-134,879425
6896,008301	-133,208344
6896,681213	-130,287643
6897,354126	-131,118484
6898,027039	-129,872375
6898,699951	-132,373962
6899,372864	-133,039856
6900,045776	-131,572800
6900,718689	-131,874496
6901,391602	-134,485336
6902,064514	-130,904129
6902,737427	-129,748795
6903,410339	-130,631866
6904,083252	-135,556671
6904,756165	-131,283707
6905,429077	-132,657669
6906,101990	-132,018295
6906,774902	-134,538116
6907,447815	-135,021240
